,CustomerID,Has_Transaction_Nov23_May24,Total_Spent_Nov23_May24,Total_Spent_1M,Transaction_Count_1M,Total_Spent_3M,Transaction_Count_3M,Total_Spent_6M,Transaction_Count_6M,Total_Spent_9M,Transaction_Count_9M,Total_Spent_12M,Transaction_Count_12M,Total_Spent_AllTime,Transaction_Count_AllTime,Brand Description_Anthelios,Brand Description_Bundle,Brand Description_Cicaplast,Brand Description_Eau Thermale,Brand Description_Effaclar,Brand Description_Hyalu B5,Brand Description_Lipikar,Brand Description_Niacinamide,Brand Description_Retinol LRP,Brand Description_Serozinc,Brand Description_Toleriane,Brand Description_Uvidea,Brand Description_Vitamin C,Class Description_Anti-Acne,Class Description_Anti-Ageing,Class Description_Body Care,Class Description_Bundle,Class Description_Face Care,Category_Body Care,Category_Face Care,Category_Face Care ,Category_Sun Care,Sub-Category_Body Moisturiser,Sub-Category_Body Wash,Sub-Category_Eye Cream,Sub-Category_Face Cleanser,Sub-Category_Face Mask,Sub-Category_Face Moisturiser,Sub-Category_Face Serum,Sub-Category_Sunscreen,Sub-Category_Tinted Sunscreen,Sub-Category_Toner & Mist,Skin Concern_Acne-Prone Skin,Skin Concern_Anti-Ageing,Skin Concern_Irritation-Prone Skin,Skin Concern_Pigmentation and Dark Spots,Skin Concern_Sun Protection,EAN_TolerianeMoisturiser40ml,EAN_HyaluB5Serum30ml,EAN_EffaclarMoisturiser40ml,EAN_VitaminC10Serum30ml,EAN_RetinolB3Serum30ml,EAN_EffaclarSerum30ml,EAN_AntheliosInvisibleSunscreen50ml,EAN_Pure10NiacinamideSerum,EAN_CicaplastB5BaumeBothSKUs40ml,Post Code,Brand Description_Anthelios_Output,Brand Description_Cicaplast_Output,Brand Description_Effaclar_Output,Brand Description_Hyalu B5_Output,Brand Description_Lipikar_Output,Brand Description_Toleriane_Output,Brand Description_Vitamin C_Output
5710,LRP38269,1,85.38,0.0,0,53.92,1,53.92,1,53.92,1,53.92,1,53.92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0
5711,LRP38273,1,164.01,0.0,0,0.0,0,0.0,0,0.0,0,59.85,1,59.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3170.0,1,1,1,0,0,1,0
5712,LRP38282,1,83.13,0.0,0,108.85,1,108.85,1,108.85,1,108.85,1,108.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
5713,LRP38294,1,189.28,246.37,1,246.37,1,246.37,1,246.37,1,246.37,1,246.37,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,0
5714,LRP38297,1,294.77,179.36,1,179.36,1,179.36,1,179.36,1,179.36,1,179.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,1,0
5715,LRP38310,1,544.14,57.56,1,187.07,2,187.07,2,187.07,2,187.07,2,187.07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0
5716,LRP38317,1,164.09,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,71.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148.0,0,0,0,0,1,1,0
5717,LRP38325,1,207.52,117.84,2,117.84,2,117.84,2,117.84,2,117.84,2,175.36,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,,1,0,1,0,0,0,0
5718,LRP38331,1,112.42,191.04,1,191.04,1,191.04,1,191.04,1,191.04,1,191.04,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0
5719,LRP38341,1,151.34,0.0,0,0.0,0,0.0,0,0.0,0,67.9,1,67.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0
5720,LRP38347,1,87.63,55.92,1,55.92,1,55.92,1,55.92,1,55.92,1,55.92,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,1
5721,LRP38352,1,199.26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,175.8,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,1,0,0,1,1,1,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,,0,0,1,0,0,0,1
5722,LRP38353,1,247.89,714.91,2,786.81,3,786.81,3,786.81,3,786.81,3,786.81,3,1,0,0,0,3,0,0,1,1,0,4,0,0,2,1,0,0,7,0,8,1,1,0,0,0,2,0,5,2,1,0,0,3,1,4,1,1,1,0,1,0,1,0,0,1,0,,1,0,1,0,0,1,0
5724,LRP38360,1,181.26,0.0,0,0.0,0,0.0,0,0.0,0,71.9,1,71.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
5725,LRP38363,1,89.13,0.0,0,61.42,1,61.42,1,61.42,1,61.42,1,61.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0
5726,LRP38370,1,172.57,66.32,1,66.32,1,66.32,1,66.32,1,66.32,1,66.32,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0
5727,LRP38399,1,107.17,0.0,0,319.26,1,319.26,1,319.26,1,319.26,1,319.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155.0,0,1,0,0,0,0,1
5728,LRP38400,1,142.3,134.81,1,134.81,1,134.81,1,134.81,1,134.81,1,134.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
5729,LRP38408,1,56.92,125.89,1,125.89,1,125.89,1,125.89,1,125.89,1,125.89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
5730,LRP38418,1,57.67,121.35,1,121.35,1,121.35,1,121.35,1,121.35,1,121.35,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
5731,LRP38435,1,77.88,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1
5732,LRP38441,1,53.92,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,71.9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3121.0,0,0,1,0,0,1,1
5733,LRP38445,1,62.92,0.0,0,61.42,1,61.42,1,61.42,1,61.42,1,61.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076.0,0,0,1,0,0,0,1
5734,LRP38471,1,47.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,38.71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,1
5735,LRP38474,1,355.81,189.56,2,189.56,2,189.56,2,189.56,2,189.56,2,189.56,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,1
5736,LRP38478,1,56.17,55.42,1,55.42,1,55.42,1,55.42,1,55.42,1,55.42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0
5737,LRP38480,1,109.38,128.85,1,128.85,1,128.85,1,128.85,1,128.85,1,338.33,2,1,0,0,0,2,0,0,1,0,0,1,0,1,2,1,0,0,3,0,4,1,1,0,0,0,1,0,1,3,0,1,0,2,1,1,1,1,0,0,1,1,0,1,0,1,0,,0,0,0,0,1,0,1
5738,LRP38481,1,63.67,68.72,1,68.72,1,68.72,1,68.72,1,68.72,1,68.72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5032.0,1,0,0,0,0,1,0
5739,LRP38504,1,104.17,122.13,2,122.13,2,122.13,2,122.13,2,122.13,2,122.13,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0
5740,LRP38506,1,97.34,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,115.12,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,1,0
5741,LRP38511,1,491.64,379.95,1,379.95,1,379.95,1,379.95,1,379.95,1,379.95,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0
5742,LRP38513,1,122.84,0.0,0,0.0,0,0.0,0,0.0,0,77.9,1,77.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1
5743,LRP38520,1,108.67,0.0,0,277.98,1,277.98,1,277.98,1,277.98,1,277.98,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,1,0,0
5744,LRP38521,1,118.34,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,115.85,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,,0,0,1,0,0,0,1
5745,LRP38537,1,80.92,0.0,0,95.9,1,95.9,1,95.9,1,95.9,1,95.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4171.0,0,0,1,0,0,0,1
5746,LRP38543,1,347.29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,143.0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,3,2,2,0,1,2,0,0,1,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,,1,1,0,0,1,1,1
5748,LRP38547,1,129.59,119.92,1,119.92,1,119.92,1,119.92,1,119.92,1,119.92,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,1
5749,LRP38551,1,56.21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,305.75,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,1,0,4,0,1,0,0,0,0,0,0,4,1,0,0,0,4,0,0,1,0,2,0,2,0,0,1,0,0,,1,0,0,0,0,0,0
5750,LRP38552,1,194.07,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,68.68,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,,0,1,1,0,1,1,0
5751,LRP38556,1,59.17,0.0,0,83.91,1,83.91,1,83.91,1,83.91,1,83.91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,1
5752,LRP38557,1,80.17,0.0,0,0.0,0,0.0,0,0.0,0,217.8,2,217.8,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2150.0,0,1,0,0,1,1,0
5753,LRP38563,1,60.67,67.41,1,67.41,1,67.41,1,67.41,1,67.41,1,67.41,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0
5754,LRP38568,1,91.38,55.8,1,55.8,1,55.8,1,55.8,1,55.8,1,55.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0
5756,LRP38577,1,56.92,53.92,1,53.92,1,53.92,1,53.92,1,53.92,1,53.92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0
5757,LRP38587,1,86.21,0.0,0,71.95,1,71.95,1,71.95,1,71.95,1,71.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,1,0
5758,LRP38588,1,116.84,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,91.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2113.0,0,0,0,0,1,1,0
5759,LRP38605,1,62.17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,289.75,2,1,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,3,0,4,0,1,0,0,0,0,0,1,3,1,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,2291.0,1,1,0,0,1,0,0
5760,LRP38616,1,225.74,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,113.7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4000.0,0,0,0,0,0,1,1
5761,LRP38622,1,55.42,54.32,1,54.32,1,54.32,1,54.32,1,54.32,1,54.32,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,0
5762,LRP38625,1,313.06,204.49,1,204.49,1,204.49,1,204.49,1,204.49,1,204.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5602.0,1,0,1,0,0,1,0
5763,LRP38662,1,116.84,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,57.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0
5764,LRP38670,1,212.84,149.92,1,265.83,2,265.83,2,265.83,2,265.83,2,265.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
5765,LRP38675,1,104.88,118.24,1,118.24,1,118.24,1,118.24,1,118.24,1,118.24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2769.0,0,0,1,0,1,0,0
5766,LRP38677,1,56.17,0.0,0,340.05,1,340.05,1,340.05,1,340.05,1,340.05,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,0,1,0,0,0,0
5767,LRP38680,1,92.84,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,54.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,0,0,1,0,1,0,0
5768,LRP38682,1,156.55,108.24,1,108.24,1,108.24,1,108.24,1,108.24,1,108.24,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0
5769,LRP38688,1,360.49,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,167.88,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,,0,1,0,0,0,1,1
5770,LRP38694,1,197.76,95.88,1,95.88,1,95.88,1,95.88,1,95.88,1,95.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
5771,LRP38714,1,245.8,167.1,1,167.1,1,167.1,1,167.1,1,167.1,1,167.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,1
5772,LRP38716,1,169.42,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,1
5773,LRP38727,1,87.67,0.0,0,171.79,1,171.79,1,171.79,1,171.79,1,171.79,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0
5774,LRP38748,1,102.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,143.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,0
5775,LRP38749,1,175.18,185.1,1,185.1,1,185.1,1,185.1,1,185.1,1,185.1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,0
5776,LRP38750,1,127.34,36.91,1,36.91,1,36.91,1,36.91,1,36.91,1,36.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6168.0,0,0,1,0,1,1,0
5777,LRP38768,1,175.43,163.31,1,228.06,2,228.06,2,228.06,2,228.06,2,228.06,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,1,0
5778,LRP38812,1,56.17,189.72,1,189.72,1,189.72,1,189.72,1,189.72,1,189.72,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
5780,LRP38861,1,104.09,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,68.72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7008.0,1,1,0,0,1,0,0
5781,LRP38876,1,116.88,57.67,1,57.67,1,57.67,1,57.67,1,57.67,1,57.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,1,1,1,0
5782,LRP38887,1,168.55,56.17,1,56.17,1,56.17,1,56.17,1,131.07,2,186.99,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,,1,0,1,0,0,0,1
5783,LRP38888,1,113.84,0.0,0,0.0,0,0.0,0,0.0,0,86.28,1,86.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0
5784,LRP38896,1,213.47,0.0,0,0.0,0,0.0,0,0.0,0,140.3,1,140.3,1,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,2229.0,1,0,1,0,0,0,0
5785,LRP38897,1,168.55,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,225.11,1,1,0,0,0,3,0,0,1,1,0,0,0,0,2,1,0,0,3,0,4,1,1,0,0,0,1,1,1,2,0,1,0,3,1,0,1,1,0,0,1,0,1,0,0,1,0,,1,1,1,0,0,0,0
5786,LRP38906,1,56.92,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,133.8,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5063.0,1,0,0,0,0,0,0
5787,LRP38916,1,69.63,57.87,1,57.87,1,57.87,1,57.87,1,57.87,1,57.87,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2141.0,0,0,0,0,0,1,1
5788,LRP38921,1,88.38,0.0,0,0.0,0,0.0,0,0.0,0,71.9,1,71.9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0
5789,LRP38938,1,233.22,73.71,1,73.71,1,73.71,1,73.71,1,73.71,1,73.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
5790,LRP38944,1,128.82,0.0,0,64.75,1,64.75,1,64.75,1,64.75,1,64.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121.0,1,0,0,0,0,0,1
5791,LRP38961,1,112.38,0.0,0,149.07,1,149.07,1,149.07,1,149.07,1,149.07,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,1
5792,LRP38963,1,105.59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,54.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,1,1,0,0,1,0,0
5793,LRP38966,1,80.17,0.0,0,64.75,1,64.75,1,64.75,1,64.75,1,64.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
5794,LRP38968,1,175.26,199.35,1,199.35,1,199.35,1,199.35,1,199.35,1,199.35,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6157.0,0,0,1,0,1,1,0
5795,LRP38977,1,627.24,0.0,0,342.21,1,342.21,1,342.21,1,342.21,1,342.21,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,4,0,4,0,1,0,0,1,1,0,1,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,0,1
